"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"2080";"35.6972";"-0.647515";"4.2";"0";"231";"0";"0.0993703";"-3.51229";"5.06374";"8.82503";"0";"1598530131033"
"2081";"35.6973";"-0.647509";"2.33671";"0";"217.156";"0";"0.0500625";"-1.99198";"3.16753";"8.41562";"0";"1598530131692"
"2082";"35.6973";"-0.647464";"2.5798";"0";"210.86";"0";"1.28315";"7.53216";"-0.311246";"27.5525";"0";"1598530132731"
"2083";"35.6972";"-0.647458";"4.41097";"0";"221.552";"0";"0.430204";"0.0263362";"0.924162";"9.76116";"0";"1598530133701"
"2084";"35.6972";"-0.647485";"5.25863";"0";"222.34";"0";"0.171308";"-0.0454898";"3.08373";"11.1163";"0";"1598530134738"
"2085";"35.6971";"-0.64752";"5.86452";"0";"221.684";"0";"0.230997";"-0.919373";"1.93691";"7.93438";"0";"1598530135660"
"2086";"35.6971";"-0.647564";"6.42278";"0";"223.751";"0";"0.085513";"-0.572214";"2.16915";"10.228";"0";"1598530136704"
"2087";"35.697";"-0.647629";"6.63039";"0";"225.968";"0";"0.180188";"0.399832";"2.56419";"9.73004";"0";"1598530137757"
"2088";"35.697";"-0.647701";"6.70486";"0";"227.582";"0";"0.184878";"-0.591368";"0.488417";"9.76116";"0";"1598530138743"
"2089";"35.6969";"-0.64777";"6.57473";"0";"228.01";"0";"0.227092";"0.0837971";"2.67193";"10.659";"0";"1598530139753"
"2090";"35.6969";"-0.647829";"6.55659";"0";"227.26";"0";"0.00677902";"0.1652";"1.34794";"7.45794";"0";"1598530140749"
"2091";"35.6968";"-0.647887";"6.51769";"0";"226.523";"0";"0.0972413";"-1.1971";"3.35907";"10.4986";"0";"1598530141755"
"2092";"35.6968";"-0.647942";"6.4504";"0";"227.183";"0";"0.109958";"-1.36469";"3.03345";"9.78989";"0";"1598530142752"
"2093";"35.6968";"-0.647998";"6.45866";"0";"225.9";"0";"0.0636519";"0.727837";"1.65439";"8.19775";"0";"1598530143752"
"2094";"35.6967";"-0.648049";"6.36059";"0";"225.34";"0";"0.417489";"-0.0981623";"-0.368707";"7.3909";"0";"1598530144695"
"2095";"35.6967";"-0.648096";"5.61073";"0";"225.118";"0";"0.0810812";"-0.0550666";"1.8172";"9.98861";"0";"1598530145738"
"2096";"35.6967";"-0.648138";"4.98194";"0";"224.453";"0";"0.168594";"0.92895";"1.1564";"9.42597";"0";"1598530146775"
"2097";"35.6966";"-0.648171";"4.32875";"0";"225.655";"0";"0.327006";"-0.25618";"-0.215478";"8.3821";"0";"1598530147743"
"2098";"35.6966";"-0.648192";"3.59225";"0";"226.861";"0";"0.296957";"-0.158017";"2.66953";"11.3389";"0";"1598530148752"
"2099";"35.6966";"-0.648217";"3.16473";"0";"227.48";"0";"0.286708";"-2.32238";"2.3966";"6.61039";"0";"1598530149783"
"2100";"35.6966";"-0.648241";"3.21194";"0";"225.32";"0";"0.0799802";"0.713472";"1.92254";"9.89045";"0";"1598530150784"
"2101";"35.6966";"-0.648268";"3.60445";"0";"223.124";"0";"0.111181";"0.1652";"1.48201";"10.2999";"0";"1598530151754"
"2102";"35.6965";"-0.648305";"3.9756";"0";"225.404";"0";"0.0492469";"0.476446";"1.19471";"10.6159";"0";"1598530152765"
"2103";"35.6965";"-0.648311";"3.83969";"0";"246.908";"0";"0.142448";"0.371101";"1.94649";"10.4291";"0";"1598530152809"
"2104";"35.6965";"-0.648345";"3.86876";"0";"277.584";"0";"0.114984";"-0.416591";"0.746991";"9.165";"0";"1598530153780"
"2105";"35.6965";"-0.648347";"3.79016";"0";"282.635";"0";"0.168335";"1.28569";"1.38385";"10.647";"0";"1598530153849"
"2106";"35.6965";"-0.648369";"3.49146";"0";"235.436";"0";"0.164609";"-0.246603";"-1.48201";"8.71968";"0";"1598530154764"
"2107";"35.6965";"-0.648397";"2.66975";"0";"230.066";"0";"0.131545";"0.586579";"0.617704";"10.3908";"0";"1598530155776"
"2108";"35.6965";"-0.648409";"0.597235";"0";"236.988";"0";"0.0190711";"0.320823";"1.78129";"9.54329";"0";"1598530156790"
"2109";"35.6965";"-0.648408";"0.22879";"0";"230.737";"0";"0.296596";"1.30484";"3.74214";"9.35893";"0";"1598530157770"
"2110";"35.6965";"-0.648411";"0.715199";"0";"233.937";"0";"0.252664";"1.19231";"3.73017";"10.4267";"0";"1598530158762"
"2111";"35.6964";"-0.648429";"2.81491";"0";"228.652";"0";"0.135507";"0.493206";"0.754174";"9.76834";"0";"1598530159788"
"2112";"35.6964";"-0.648461";"4.14539";"0";"226.174";"0";"0.149924";"-0.933739";"-0.0837971";"8.91601";"0";"1598530160779"
"2113";"35.6964";"-0.648498";"4.46377";"0";"225.741";"0";"0.109629";"-0.670376";"1.76453";"9.78271";"0";"1598530161747"
"2114";"35.6964";"-0.648531";"4.34585";"0";"226.064";"0";"0.0863005";"3.41653";"0.466869";"7.56089";"0";"1598530162772"
"2115";"35.6963";"-0.648569";"4.61085";"0";"227.138";"0";"0.057438";"-1.5706";"6.70137";"4.03902";"0";"1598530163751"
"2116";"35.6963";"-0.648613";"5.16922";"0";"226.968";"0";"0.0613099";"0.481235";"5.23851";"7.79073";"0";"1598530164780"
"2117";"35.6947";"-0.650629";"0";"0";"0";"0";"0.0351181";"-2.32716";"-0.11971";"9.65103";"0";"1598530298959"
"2118";"35.695";"-0.650076";"0";"0";"0";"0";"0.186905";"0.28491";"7.19936";"5.41329";"0";"1598530313264"
"2119";"35.695";"-0.650076";"0";"0";"0";"0";"0.186905";"0.28491";"7.19936";"5.41329";"0";"1598530313273"
"2120";"35.6948";"-0.650505";"2.23718";"0";"296.484";"0";"0.0528462";"0.545878";"7.42921";"6.95994";"0";"1598530313398"
"2121";"35.6948";"-0.650505";"2.23718";"0";"296.484";"0";"0.00633826";"0.488417";"7.41245";"6.12916";"0";"1598530313410"
"2122";"35.6947";"-0.650732";"0.341009";"0";"289.938";"0";"0.0300769";"-0.56982";"6.05494";"7.04853";"0";"1598530314702"
"2123";"35.6947";"-0.650732";"0.341009";"0";"289.938";"0";"0.111489";"-0.0622492";"6.73968";"6.7732";"0";"1598530314713"
"2124";"35.6947";"-0.650791";"0.431491";"0";"297.269";"0";"0.0559337";"-0.675165";"6.58405";"7.97509";"0";"1598530315790"
"2125";"35.6947";"-0.650791";"0.431491";"0";"297.269";"0";"0.0231342";"-1.23062";"5.91128";"8.03494";"0";"1598530315812"
"2126";"35.6947";"-0.650815";"0.58521";"0";"293.626";"0";"0.0224901";"0.591368";"2.76291";"10.331";"0";"1598530316729"
"2127";"35.6947";"-0.650815";"0.58521";"0";"293.626";"0";"0.0539253";"0.818817";"3.10049";"10.5824";"0";"1598530316745"
"2128";"35.6947";"-0.650824";"0.452531";"0";"285.354";"0";"0.15776";"0.756568";"7.64708";"5.22894";"0";"1598530317766"
"2129";"35.6947";"-0.650824";"0.452531";"0";"285.354";"0";"0.0543338";"0.826";"8.79151";"5.4923";"0";"1598530317787"
"2130";"35.6947";"-0.650824";"0.452525";"0";"285.348";"0";"0.0961716";"0.61531";"7.41484";"5.88016";"0";"1598530317895"
"2131";"35.6947";"-0.650824";"0.452525";"0";"285.348";"0";"0.0973487";"0.40462";"6.75644";"5.78679";"0";"1598530317913"
"2132";"35.6947";"-0.650827";"0.242766";"0";"288.18";"0";"0.0567379";"-0.169988";"5.93762";"7.79073";"0";"1598530318684"
