"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"489";"35.0608";"1.05899";"1.45857e-06";"0";"352.43";"0";"0.00414083";"-0.861";"5.937";"8.063";"0";"1598510754702"
"490";"35.0608";"1.05899";"7.68048e-07";"0";"352.159";"0";"0.0101655";"-0.996";"6.014";"8.236";"0";"1598510755692"
"491";"35.0608";"1.05899";"4.07736e-07";"0";"351.872";"0";"0.0543641";"-2.49";"5.018";"8.782";"0";"1598510756753"
"492";"35.0608";"1.05899";"2.10979e-07";"0";"351.611";"0";"0.0239787";"-1.12";"6.138";"8.399";"0";"1598510757682"
"493";"35.0608";"1.05899";"1.11096e-07";"0";"351.304";"0";"0.0921548";"-1.886";"6.11";"7.814";"0";"1598510758676"
"494";"35.0608";"1.05899";"5.90058e-08";"0";"350.989";"0";"0.0205373";"-1.187";"6.071";"8.083";"0";"1598510759689"
"495";"35.0608";"1.05899";"3.09198e-08";"0";"350.684";"0";"0.0264106";"-0.459";"6.148";"8.964";"0";"1598510760696"
"496";"35.0608";"1.05899";"1.61733e-08";"0";"350.361";"0";"0.00560937";"-0.105";"6.962";"7.383";"0";"1598510761690"
"497";"35.0608";"1.05899";"8.38093e-09";"0";"350.043";"0";"0.0330242";"-0.162";"6.55";"8.188";"0";"1598510762671"
"498";"35.0608";"1.05899";"4.48143e-09";"0";"349.665";"0";"0.047123";"-0.44";"6.158";"7.039";"0";"1598510763677"
"499";"35.0608";"1.05899";"2.31627e-09";"0";"349.352";"0";"0.00500494";"-0.009";"6.205";"8.303";"0";"1598510764701"
"500";"35.0608";"1.05899";"1.26573e-09";"0";"348.911";"0";"0.0667765";"-0.459";"5.535";"7.747";"0";"1598510765653"
"501";"35.0608";"1.05899";"6.44741e-10";"0";"348.61";"0";"0.0148168";"0.114";"6.78";"7.776";"0";"1598510766677"
"502";"35.0608";"1.05899";"3.41369e-10";"0";"348.175";"0";"0.0136642";"0.249";"6.704";"7.68";"0";"1598510767649"
"503";"35.0608";"1.05899";"1.80347e-10";"0";"347.769";"0";"0.0287468";"-0.047";"6.684";"8.571";"0";"1598510768634"
"504";"35.0608";"1.05899";"9.61157e-11";"0";"347.327";"0";"0.056598";"-0.009";"6.962";"7.613";"0";"1598510769714"
"505";"35.0608";"1.05899";"5.04574e-11";"0";"346.9";"0";"0.0419401";"2.365";"6.301";"7.431";"0";"1598510770698"
"506";"35.0608";"1.05899";"2.62284e-11";"0";"346.461";"0";"0.00273999";"0.143";"5.784";"8.217";"0";"1598510771705"
"507";"35.0608";"1.05899";"1.37875e-11";"0";"345.982";"0";"0.10604";"1.781";"6.253";"8.59";"0";"1598510772742"
"508";"35.0608";"1.05899";"7.07108e-12";"0";"345.558";"0";"0.0165361";"1.235";"5.803";"8.159";"0";"1598510773628"
"509";"35.0608";"1.05899";"3.82669e-12";"0";"344.991";"0";"0.00788288";"1.321";"5.803";"8.169";"0";"1598510774652"
"510";"35.0608";"1.05899";"2.04477e-12";"0";"344.487";"0";"0.0136821";"1.426";"5.985";"8.169";"0";"1598510775672"
