"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"2155";"35.7048";"-0.603862";"1.15881e-14";"0";"90.1488";"0";"0.00282621";"0.842785";"4.04872";"8.86839";"0";"1593543484964"
"2156";"35.7048";"-0.603862";"1.15881e-14";"0";"90.1488";"0";"0.00282621";"0.842785";"4.04872";"8.86839";"0";"1593543484972"
"2157";"35.7048";"-0.603862";"6.67483e-15";"0";"90.1524";"0";"0.0132876";"1.2139";"3.70155";"9.06951";"0";"1593543485997"
"2158";"35.7048";"-0.603862";"6.67483e-15";"0";"90.1524";"0";"0.0132876";"1.2139";"3.70155";"9.06951";"0";"1593543486006"
"2159";"35.7048";"-0.603862";"4.23009e-15";"0";"90.1509";"0";"0.014021";"0.421392";"6.21554";"7.71196";"0";"1593543486979"
"2160";"35.7048";"-0.603862";"4.23009e-15";"0";"90.1509";"0";"0.0736959";"1.14207";"6.50524";"8.17645";"0";"1593543486996"
"2161";"35.7048";"-0.603862";"8.1186e-15";"0";"91.4297";"0";"0.00480295";"0.225062";"6.77819";"7.15409";"0";"1593543487403"
"2162";"35.7048";"-0.603862";"8.1186e-15";"0";"91.4297";"0";"0.00974451";"0.320833";"6.68242";"7.16606";"0";"1593543487417"
"2163";"35.7048";"-0.603869";"0.0683089";"0";"297.787";"0";"0.141067";"-1.81247";"5.9809";"7.76463";"0";"1593543495928"
"2164";"35.7048";"-0.603869";"0.0683089";"0";"297.787";"0";"0.141067";"-1.81247";"5.9809";"7.76463";"0";"1593543495941"
"2165";"35.7052";"-0.610326";"0";"0";"0";"0";"0.0792677";"-1.33122";"6.29215";"6.80932";"0";"1593543696349"
"2166";"35.7052";"-0.610326";"0";"0";"0";"0";"0.0400901";"-1.13728";"6.53398";"6.82847";"0";"1593543696367"
"2167";"35.7053";"-0.610247";"0.801018";"0";"97.5504";"0";"0.0502957";"-0.203513";"4.23068";"9.21796";"0";"1593543702408"
"2168";"35.7053";"-0.610237";"0.866068";"0";"97.6461";"0";"0.020947";"1.21629";"4.39589";"9.71118";"0";"1593543703247"
"2169";"35.7053";"-0.61022";"1.21159";"0";"86.5418";"0";"0.0051271";"0.706311";"4.50363";"8.60263";"0";"1593543703978"
"2170";"35.7053";"-0.610216";"0.750832";"0";"84.0147";"0";"0.00667736";"0.912219";"4.71672";"8.35362";"0";"1593543704943"
"2171";"35.7053";"-0.610221";"0.108105";"0";"153.943";"0";"0.006258";"0.888276";"6.21793";"7.51802";"0";"1593543705988"
"2172";"35.7053";"-0.610235";"1.32053";"0";"290.945";"0";"0.0301975";"1.0894";"4.14928";"8.74389";"0";"1593543706982"
"2173";"35.7053";"-0.610252";"2.19158";"0";"288.622";"0";"0.0450194";"0.770957";"4.75982";"6.92424";"0";"1593543708000"
"2174";"35.7053";"-0.61026";"2.1948";"0";"288.59";"0";"0.157801";"0.234639";"7.4031";"9.0312";"0";"1593543708352"
"2175";"35.7054";"-0.61029";"3.62369";"0";"290.019";"0";"0.00903024";"0.323227";"4.59222";"8.6146";"0";"1593543708885"
"2176";"35.7054";"-0.610335";"4.35635";"0";"293.057";"0";"0.0139677";"0.706311";"6.70158";"8.60981";"1";"1593543709967"
"2177";"35.7054";"-0.610398";"5.65422";"0";"293.456";"0";"0.0390401";"-0.562655";"6.0216";"7.71435";"0";"1593543711011"
"2178";"35.7054";"-0.610476";"7.16056";"0";"291.654";"0";"0.0900377";"0.34717";"5.52838";"9.1581";"0";"1593543711961"
"2179";"35.7054";"-0.610571";"8.17587";"0";"291.849";"0";"0.162132";"0.438152";"6.93143";"11.3848";"0";"1593543712958"
"2180";"35.7055";"-0.610674";"9.30497";"0";"294.799";"0";"0.00782036";"0.632089";"5.73908";"6.32089";"0";"1593543713968"
"2181";"35.7055";"-0.610788";"10.3788";"0";"296.134";"0";"0.0401354";"0.215485";"6.13413";"8.08068";"0";"1593543714940"
"2182";"35.7056";"-0.610908";"11.2614";"0";"296.741";"0";"0.0404793";"-0.383084";"6.33765";"7.88674";"0";"1593543715953"
"2183";"35.7056";"-0.611038";"12.5518";"0";"294.86";"0";"0.00917104";"0.715888";"5.25543";"6.89312";"0";"1593543716978"
"2184";"35.7057";"-0.61118";"13.1565";"0";"295.351";"0";"0.041313";"-0.744619";"5.42543";"8.42306";"0";"1593543718009"
"2185";"35.7057";"-0.61132";"13.6358";"0";"295.85";"0";"0.0797685";"-0.0933767";"5.2698";"9.19162";"0";"1593543718956"
"2186";"35.7058";"-0.611462";"13.8706";"0";"297.153";"0";"0.0768598";"-0.155628";"3.63211";"7.46535";"0";"1593543719963"
"2187";"35.7059";"-0.611601";"13.9748";"0";"297.759";"0";"0.0412668";"1.087";"4.44856";"7.0248";"0";"1593543720992"
"2188";"35.7059";"-0.611741";"14.2186";"0";"298.555";"0";"0.0765555";"-0.814053";"6.39032";"8.29616";"0";"1593543721932"
"2189";"35.706";"-0.611879";"14.5376";"0";"299.41";"0";"0.0518348";"0.794899";"5.17882";"7.39831";"0";"1593543722902"
"2190";"35.7061";"-0.612021";"14.6484";"0";"299.825";"0";"0.0571051";"-0.598569";"5.49247";"10.3385";"0";"1593543723973"
"2191";"35.7061";"-0.612162";"14.3223";"0";"299.61";"0";"0.0471522";"-0.36393";"3.69197";"9.1581";"0";"1593543724984"
"2192";"35.7062";"-0.612287";"13.4147";"0";"299.716";"0";"0.0359221";"-0.938556";"2.68159";"10.1829";"0";"1593543725964"
"2193";"35.7062";"-0.612388";"11.5053";"0";"298.601";"0";"0.0237766";"0.131685";"3.55789";"8.91867";"0";"1593543726981"
"2194";"35.7063";"-0.612467";"9.29807";"0";"295.144";"0";"0.0188121";"-0.416604";"4.82446";"9.22275";"0";"1593543727955"
"2195";"35.7063";"-0.612537";"7.86859";"0";"292.269";"0";"0.0280621";"-0.227456";"5.14769";"9.40711";"0";"1593543728949"
"2196";"35.7063";"-0.612601";"6.78389";"0";"293.227";"0";"0.138426";"1.78613";"2.52596";"6.37835";"0";"1593543729978"
"2197";"35.7063";"-0.612655";"5.99992";"0";"293.296";"0";"0.14023";"-1.42938";"4.39349";"10.5516";"0";"1593543730968"
"2198";"35.7063";"-0.612703";"4.94419";"0";"293.528";"0";"0.0157641";"-0.177176";"3.92182";"8.4039";"1";"1593543732016"
"2199";"35.7063";"-0.612741";"3.86394";"0";"292.591";"0";"0.0171304";"-0.390267";"4.55152";"9.13416";"0";"1593543733017"
"2200";"35.7064";"-0.612765";"3.02153";"0";"291.406";"0";"0.0145345";"-0.471672";"5.15966";"8.76783";"0";"1593543734013"
"2201";"35.7064";"-0.612785";"2.53469";"0";"290.246";"0";"0.00301993";"-0.0574626";"5.23149";"8.09744";"0";"1593543734980"
"2202";"35.7064";"-0.612802";"2.29249";"0";"290.032";"0";"0.0137093";"0.174782";"5.66007";"8.26743";"0";"1593543735982"
"2203";"35.7064";"-0.612822";"2.57885";"0";"290.756";"0";"0.00778596";"0.407027";"5.53077";"8.29856";"0";"1593543737005"
"2204";"35.7064";"-0.61285";"2.86994";"0";"291.693";"0";"0.0150186";"0.0574626";"4.25463";"8.50686";"0";"1593543737980"
"2205";"35.7064";"-0.612864";"2.85756";"0";"291.618";"0";"0.0101049";"-0.0885882";"3.84999";"8.97374";"0";"1593543738599"
"2206";"35.7064";"-0.612881";"2.66097";"0";"292.73";"0";"0.0083761";"0.102954";"5.28656";"8.48052";"0";"1593543739013"
"2207";"35.7064";"-0.612909";"2.4754";"0";"294.768";"0";"0.00763913";"-0.0814053";"5.39191";"7.85562";"0";"1593543740024"
