"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"1179";"36.7238";"2.9909";"4.67471";"1.31655";"318.743";"0.171675";"0.0843622";"-2.94607";"2.62285";"9.80904";"0";"1598415335151"
"1180";"36.7239";"2.99086";"6.70511";"0.97591";"322.858";"0.117913";"0.0771423";"-2.33315";"2.37146";"8.00741";"0";"1598415335755"
"1181";"36.7239";"2.9908";"7.68678";"0.332415";"327.985";"0.034779";"0.128511";"-3.42969";"1.99676";"9.49421";"0";"1598415336748"
"1182";"36.724";"2.99075";"8.46951";"0.158114";"327.999";"0.0124659";"0.084182";"-3.34829";"1.84952";"9.35893";"0";"1598415337746"
"1183";"36.7241";"2.9907";"9.29372";"0.843149";"328.957";"0.0570569";"0.0531607";"-1.3623";"0.398635";"8.71011";"0";"1598415338732"
"1184";"36.7241";"2.99064";"8.96125";"0.418808";"330";"0.0293549";"0.077337";"-2.34991";"1.00796";"10.5836";"0";"1598415339729"
"1185";"36.7242";"2.99059";"8.88011";"0.224722";"330";"0.0158105";"0.112792";"-3.40695";"1.30604";"8.88009";"0";"1598415340720"
"1186";"36.7243";"2.99054";"9.77922";"0.18868";"328.999";"0.0119103";"0.178059";"-2.38223";"2.16915";"8.43956";"0";"1598415341750"
"1187";"36.7244";"2.99048";"10.3096";"0.161245";"328.999";"0.00972959";"0.0795794";"-3.30759";"1.62207";"10.0509";"0";"1598415342753"
"1188";"36.7244";"2.99042";"10.4295";"0.543783";"328.003";"0.0316258";"0.116035";"-1.18274";"0.887052";"10.0114";"0";"1598415343736"
"1189";"36.7245";"2.99035";"10.6348";"2.0413";"327.034";"0.126705";"0.200123";"-2.26851";"0.68953";"8.60835";"0";"1598415344750"
"1190";"36.7246";"2.99029";"10.5203";"1.19365";"328.966";"0.0877979";"0.0688812";"-1.7741";"0.920571";"8.43836";"0";"1598415345777"
"1191";"36.7247";"2.99023";"10.1224";"0.517397";"330.001";"0.0381239";"0.0538666";"-0.187945";"1.52989";"11.9626";"0";"1598415346733"
"1192";"36.7248";"2.99017";"10.0063";"2.0639";"330.964";"0.132331";"0.154854";"0.664391";"2.16196";"10.4495";"0";"1598415347754"
"1193";"36.7249";"2.99014";"8.86167";"1.12161";"344.962";"0.102164";"0.133958";"-0.790087";"1.9405";"10.4734";"0";"1598415348749"
