"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"3687";"36.6785";"3.04105";"3.18928";"2.57597";"148.6";"0.72498";"0.000634323";"3.41174";"5.12599";"6.86896";"0";"1598557445755"
"3688";"36.6784";"3.04106";"2.72911";"1.48661";"157.23";"0.325331";"0.024826";"2.11049";"5.21457";"7.44477";"0";"1598557446781"
"3689";"36.6784";"3.04107";"2.53297";"1.67586";"181.994";"0.512285";"0.0264172";"1.97163";"4.8734";"8.71609";"0";"1598557447754"
"3690";"36.6784";"3.04107";"2.22469";"1.5979";"155.167";"0.507549";"0.075507";"6.70496";"-4.54898";"12.5791";"0";"1598557448761"
"3691";"36.6784";"3.04108";"1.89634";"2.5602";"158.499";"1.04155";"0.353222";"5.67426";"2.31759";"17.8787";"0";"1598557449756"
"3692";"36.6784";"3.04109";"1.36604";"2.322";"161.926";"1.17699";"0.108622";"-9.19733";"10.5919";"0.160412";"0";"1598557450759"
"3693";"36.6784";"3.04108";"0.195258";"1.43178";"311.311";"1.16171";"0.0692337";"2.92691";"-0.342371";"8.75799";"0";"1598557451763"
"3694";"36.6784";"3.04108";"0.206264";"0.127279";"309.522";"0";"0.0576617";"2.25893";"-0.629675";"10.1275";"0";"1598557452753"
"3695";"36.6784";"3.04108";"0.514308";"0.0860233";"331.355";"0";"0.0808467";"2.74256";"0.0909797";"8.59638";"0";"1598557453767"
"3696";"36.6784";"3.04108";"0.457329";"0.43566";"342.837";"0";"0.0485295";"2.60369";"-0.246603";"8.49343";"0";"1598557454751"
"3697";"36.6784";"3.04108";"0.324166";"0.134536";"0.202669";"0";"0.123535";"2.51391";"-0.144849";"7.81827";"0";"1598557455764"
"3698";"36.6784";"3.04108";"0.350358";"1.10454";"139.193";"0.15696";"0.0534894";"1.20668";"-0.542287";"9.001";"0";"1598557456751"
"3699";"36.6784";"3.04108";"1.40416";"0.250599";"151.91";"0.102129";"0.268738";"0.104148";"-0.184354";"11.6418";"0";"1598557457759"
"3700";"36.6784";"3.04109";"2.6305";"0.737835";"128.578";"0.159279";"0.432346";"2.79762";"0.788889";"7.74285";"0";"1598557458759"
