"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"5155";"35.6741";"-0.634074";"0.000449646";"20";"0";"10";"0.0838764";"-2.1883";"3.5913";"10.386";"0";"1591527883108"
"5156";"35.6741";"-0.634074";"4.182e-05";"20";"0";"10";"0.0177267";"-1.12049";"4.92727";"8.46111";"0";"1591527884168"
"5157";"35.6741";"-0.633775";"3.78";"20";"75";"10";"0.0586588";"-3.34231";"4.93684";"9.20331";"0";"1591528056484"
"5158";"35.6741";"-0.633772";"0.663813";"20";"31.7345";"10";"0.0527547";"-3.98395";"4.16112";"9.62948";"0";"1591528057309"
"5159";"35.6741";"-0.633746";"1.24268";"20";"55.1016";"10";"0.108071";"-2.58095";"3.64398";"6.18183";"0";"1591528058126"
"5160";"35.6742";"-0.633735";"1.76977";"20";"43.9285";"10";"0.0735135";"-2.72939";"4.00789";"9.03093";"0";"1591528059187"
"5161";"35.6742";"-0.633732";"2.73715";"20";"5.85618";"10";"0.0338678";"-0.407014";"3.553";"10.0556";"0";"1591528060244"
"5162";"35.6742";"-0.63374";"4.17877";"20";"352.424";"10";"0.0344506";"-0.0430956";"4.58729";"11.8752";"0";"1591528061208"
"5163";"35.6743";"-0.633765";"5.56918";"20";"343.53";"10";"0.0635028";"-0.622492";"3.71101";"8.06846";"0";"1591528062317"
"5164";"35.6746";"-0.633957";"5.87087";"20";"330.782";"10";"0.0653841";"-0.804452";"4.34787";"7.71412";"0";"1591528068398"
"5165";"35.6746";"-0.634011";"5.20184";"20";"317.737";"10";"0.309349";"1.55144";"5.50188";"5.18584";"0";"1591528069243"
"5166";"35.6746";"-0.634032";"4.06959";"20";"305.751";"10";"0.110149";"0.234632";"0.641646";"11.5161";"0";"1591528070259"
"5167";"35.6746";"-0.634042";"3.03445";"20";"293.853";"10";"0.0508704";"-0.383072";"3.01191";"9.40442";"0";"1591528071302"
"5168";"35.6746";"-0.634109";"4.33597";"20";"275.983";"10";"0.0271732";"-0.603339";"2.68151";"9.15064";"0";"1591528072262"
"5169";"35.6746";"-0.634179";"5.2874";"20";"271.043";"10";"0.0236804";"-0.426168";"1.13006";"10.1706";"0";"1591528073289"
"5170";"35.6746";"-0.634226";"4.56793";"20";"269.481";"10";"0.281214";"1.83875";"3.57694";"8.38449";"1";"1591528074264"
"5171";"35.6746";"-0.634251";"3.06213";"20";"269.752";"10";"0.0290148";"-0.373495";"5.59764";"7.95354";"0";"1591528075266"
"5172";"35.6747";"-0.634262";"1.85275";"20";"269.413";"10";"0.0670796";"-0.153229";"3.27048";"10.817";"0";"1591528076285"
"5173";"35.6747";"-0.634288";"2.32426";"20";"263.797";"10";"0.0154099";"-1.45567";"5.2433";"7.2688";"0";"1591528077393"
"5174";"35.6746";"-0.63433";"3.36863";"20";"256.978";"10";"0.1156";"-0.225055";"2.76291";"9.85453";"0";"1591528078259"
"5175";"35.6746";"-0.634397";"5.17802";"20";"251.44";"10";"0.0690085";"0.368707";"4.81235";"9.19852";"0";"1591528079252"
"5176";"35.6746";"-0.634473";"6.725";"20";"244.365";"10";"0.114929";"0.47884";"4.33351";"9.73961";"0";"1591528080270"
"5177";"35.6746";"-0.634548";"7.38088";"20";"240.374";"10";"0.157775";"-1.2402";"6.00466";"8.75799";"0";"1591528081247"
"5178";"35.6745";"-0.634619";"7.59479";"20";"237.944";"10";"0.0993613";"0.325611";"3.85466";"8.011";"0";"1591528082263"
"5179";"35.6745";"-0.634699";"8.38112";"20";"236.78";"10";"0.156519";"0.933739";"4.83629";"11.0612";"0";"1591528083272"
