"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"2391";"36.7133";"2.99238";"3.39";"1.44586";"203";"0.253484";"0.195521";"1.93571";"6.04656";"3.52307";"1";"1598556127309"
"2392";"36.7132";"2.99238";"4.18643";"0.586941";"211.01";"0.112504";"0.0198975";"0.105345";"5.38097";"7.71771";"0";"1598556128303"
"2393";"36.7132";"2.99236";"5.38267";"0.467547";"208.033";"0.0749937";"0.0149176";"-3.00712";"6.63074";"6.82228";"0";"1598556129305"
"2394";"36.7132";"2.99234";"6.28099";"0.636553";"209.025";"0.0800203";"0.243221";"-0.324414";"5.34027";"13.5536";"0";"1598556130314"
"2395";"36.7132";"2.99232";"7.08606";"0.454533";"210.009";"0.0562672";"0.0672129";"0.0849942";"5.55814";"9.1255";"0";"1598556131354"
"2396";"36.7131";"2.99228";"8.1813";"0.566392";"210.021";"0.0578114";"0.00846432";"2.27928";"4.9967";"6.4021";"0";"1598556132297"
"2397";"36.713";"2.99223";"8.32112";"0.944034";"206.053";"0.0764652";"0.0415534";"-0.432153";"4.82072";"8.40365";"0";"1598556133294"
"2398";"36.713";"2.9922";"8.27135";"0.601082";"208.985";"0.0590916";"0.0509095";"-0.203507";"4.4604";"8.66342";"0";"1598556134301"
"2399";"36.7129";"2.99217";"8.9259";"1.21078";"209.174";"0.10821";"0.0369309";"0.0814029";"4.28442";"5.96874";"0";"1598556134747"
"2400";"36.7129";"2.9921";"9.77778";"1.27632";"209.066";"0.112692";"0.0200143";"-0.199916";"3.76368";"9.578";"0";"1598556135752"
"2401";"36.7128";"2.99204";"10.3533";"1.13877";"209.032";"0.0884548";"0.0185748";"0.751779";"3.48117";"8.96389";"0";"1598556136739"
"2402";"36.7127";"2.99198";"10.8306";"0.840536";"208.024";"0.05";"0.0350522";"0.628478";"3.91332";"7.83742";"0";"1598556137748"
"2403";"36.7126";"2.99192";"10.7312";"0.454863";"209.992";"0.0270017";"0.0969146";"0.749385";"4.04979";"7.78475";"0";"1598556138750"
"2404";"36.7125";"2.99186";"10.344";"0.760263";"208.006";"0.0485831";"0.057808";"-0.64404";"3.27407";"7.60159";"0";"1598556139755"
"2405";"36.7124";"2.99181";"9.76249";"0.394081";"207.995";"0.026867";"0.0732065";"-0.0442927";"2.94128";"9.69532";"0";"1598556140746"
"2406";"36.7124";"2.99175";"8.83135";"0.228254";"207.997";"0.0148633";"0.194369";"0.782904";"4.93445";"5.57011";"0";"1598556141748"
"2407";"36.7123";"2.9917";"7.9541";"0.406079";"207.99";"0.0359174";"0.073277";"-0.0861913";"2.23259";"9.83059";"0";"1598556142748"
"2408";"36.7122";"2.99166";"6.63414";"0.341321";"205.99";"0.0309258";"0.239333";"1.56341";"3.00951";"10.4878";"0";"1598556143751"
"2409";"36.7122";"2.99163";"5.07418";"0.299666";"205.983";"0.0306869";"0.129081";"0.948104";"0.934936";"9.39365";"1";"1598556144739"
"2410";"36.7122";"2.99161";"2.33452";"0.815414";"203.567";"0.22405";"0.360665";"1.66517";"6.48829";"10.4722";"0";"1598556145743"
"2411";"36.7122";"2.9916";"2.8577";"1.04862";"204.281";"0.232667";"0.116173";"3.14359";"5.45519";"6.19141";"0";"1598556146757"
"2412";"36.7121";"2.99159";"4.3754";"0.477074";"207.261";"0.0665478";"0.0772463";"0.0646434";"5.03979";"9.46787";"0";"1598556147768"
"2413";"36.7121";"2.99156";"6.01352";"0.832346";"209.215";"0.0892008";"0.0133057";"-1.59813";"3.21422";"7.03416";"0";"1598556148757"
"2414";"36.712";"2.99152";"6.86508";"0.449444";"208.017";"0.0403642";"0.112392";"0.306458";"2.73538";"10.2568";"0";"1598556149739"
"2415";"36.712";"2.99149";"6.88983";"0.228254";"206.001";"0.0180665";"0.0747332";"0.047884";"2.73897";"12.9179";"0";"1598556150755"
"2416";"36.7119";"2.99145";"6.28325";"0.837257";"207.941";"0.0737097";"0.0260688";"0.650026";"2.59531";"10.3645";"0";"1598556151753"
"2417";"36.7119";"2.99142";"5.94198";"0.456508";"207.993";"0.0420099";"0.0208673";"0.290895";"2.96163";"8.7951";"0";"1598556152754"
"2418";"36.7118";"2.99139";"5.58052";"0.228254";"207.998";"0.022239";"0.0119373";"0.319626";"1.19231";"10.5764";"0";"1598556153751"
"2419";"36.7118";"2.99137";"3.29339";"-1";"207.617";"-1";"0.0602061";"0.150835";"5.33069";"8.61793";"1";"1598556154769"
"2420";"36.7118";"2.99136";"3.19194";"0.497393";"207.988";"0.0896122";"0.034225";"-2.3116";"1.47483";"10.5093";"0";"1598556155753"
"2421";"36.7117";"2.99134";"4.46315";"0.358469";"209.067";"0.0470235";"0.0514315";"-0.678756";"3.65714";"7.5573";"0";"1598556156764"
"2422";"36.7117";"2.99131";"5.5167";"0.264197";"208.013";"0.0271986";"0.0516385";"1.48321";"2.9748";"12.3421";"0";"1598556157760"
"2423";"36.7117";"2.99128";"5.77985";"0.214709";"212.997";"0.0206514";"0.0413678";"1.12288";"2.2697";"9.96946";"0";"1598556158749"
"2424";"36.7116";"2.99124";"6.05861";"0.556058";"219.961";"0.0634517";"0.10736";"1.13964";"1.75974";"12.6749";"0";"1598556159754"
"2425";"36.7116";"2.99119";"6.19316";"1.07005";"227.811";"0.120022";"0.178723";"-0.0826";"3.61405";"9.17817";"0";"1598556160748"
"2426";"36.7115";"2.99114";"5.72017";"0.618547";"237.941";"0.0694411";"0.0548479";"2.3523";"2.67791";"9.58758";"0";"1598556161752"
"2427";"36.7115";"2.99108";"5.93816";"0.4219";"241.986";"0.0427106";"0.0364265";"0.355539";"3.08613";"9.47386";"0";"1598556162783"
"2428";"36.7115";"2.99103";"6.11991";"0.4272";"235.02";"0.0424238";"0.0256632";"-0.616507";"2.82396";"8.60715";"0";"1598556163741"
"2429";"36.7115";"2.99098";"5.70025";"0.246982";"223.016";"0.0265235";"0.0583685";"-1.41976";"3.01191";"9.57082";"0";"1598556164732"
"2430";"36.7114";"2.99094";"6.03903";"0.18868";"209.009";"0.0187503";"0.187327";"-1.63763";"1.09535";"10.9523";"0";"1598556165741"
"2431";"36.7114";"2.99091";"5.93923";"0.18868";"191.002";"0.0189641";"0.0611643";"-3.83551";"1.94409";"6.9803";"0";"1598556166761"
"2432";"36.7113";"2.99091";"6.45239";"0.629365";"167.005";"0.0779233";"0.0312805";"-1.99676";"3.10289";"8.40125";"0";"1598556167753"
"2433";"36.7113";"2.99094";"6.40807";"0.898053";"149.215";"0.112328";"0.0347015";"-1.61249";"3.12563";"8.72208";"0";"1598556168748"
"2434";"36.7112";"2.99099";"6.44612";"0.404599";"127.068";"0.0461743";"0.107503";"-2.07098";"3.14359";"8.44076";"0";"1598556169753"
"2435";"36.7112";"2.99105";"6.20247";"0.546443";"107.042";"0.0569953";"0.192946";"-2.59412";"3.11127";"7.13831";"0";"1598556170753"
"2436";"36.7112";"2.99112";"6.73327";"0.472017";"95.0057";"0.0481973";"0.019637";"-0.65242";"2.80361";"8.87531";"0";"1598556171756"
"2437";"36.7112";"2.9912";"6.98965";"0.214009";"81.0002";"0.0215312";"0.316047";"-2.85269";"3.19626";"10.7404";"0";"1598556172742"
"2438";"36.7112";"2.99128";"6.63549";"0.69814";"86.0028";"0.0742962";"0.0901987";"0.45849";"3.0562";"8.86214";"0";"1598556173748"
"2439";"36.7112";"2.99135";"6.83926";"0.35609";"97.9997";"0.0369235";"0.0636605";"2.9736";"4.24013";"9.95509";"0";"1598556174732"
"2440";"36.7112";"2.99143";"7.19825";"0.59203";"106.993";"0.0563642";"0.0777644";"0.768539";"2.58813";"10.7248";"0";"1598556175751"
"2441";"36.7111";"2.9915";"7.20181";"0.75";"126.81";"0.0718672";"0.0460699";"1.57778";"2.86586";"10.392";"0";"1598556176758"
"2442";"36.7111";"2.99157";"7.59251";"1.47828";"123.174";"0.146765";"0.0582164";"0.439336";"2.84192";"10.2113";"0";"1598556177749"
"2443";"36.711";"2.99163";"6.15208";"1.09225";"137.639";"0.130744";"0.180649";"-0.835576";"2.38941";"9.37569";"0";"1598556178746"
"2444";"36.711";"2.99167";"5.80082";"0.344093";"137.002";"0.0389019";"0.0312293";"0.124498";"2.38343";"10.1047";"0";"1598556179756"
"2445";"36.711";"2.99171";"5.25034";"0.180278";"134.002";"0.0233758";"0.109754";"-0.69791";"3.24414";"7.3514";"0";"1598556180760"
"2446";"36.7109";"2.99175";"4.62045";"0.194165";"131.002";"0.0276391";"0.0206858";"1.64601";"3.42012";"8.78193";"1";"1598556181745"
"2447";"36.7109";"2.99178";"4.26033";"0.194165";"131.999";"0.0307599";"0.0310647";"-1.54306";"3.50152";"7.97269";"0";"1598556182766"
"2448";"36.7109";"2.99181";"4.50968";"0.180278";"132";"0.0258977";"0.0341088";"-0.89184";"4.96917";"6.86896";"0";"1598556183763"
"2449";"36.7109";"2.99185";"5.40752";"0.194165";"132.003";"0.0230683";"0.0313934";"-1.05943";"5.13317";"7.97389";"0";"1598556184749"
"2450";"36.7108";"2.9919";"7.25841";"0.202485";"130.003";"0.0184537";"0.240723";"0.283713";"4.51427";"9.13747";"0";"1598556185747"
"2451";"36.7108";"2.99197";"8.91911";"0.164012";"132";"0.0130042";"0.022906";"-0.531513";"2.91135";"9.36253";"0";"1598556186750"
"2452";"36.7107";"2.99205";"8.42023";"0.15";"133.999";"0.012909";"0.00957455";"-1.85311";"2.86586";"8.24922";"0";"1598556187758"
"2453";"36.7107";"2.99212";"9.03972";"0.15";"134";"0.0120222";"0.059705";"-2.04465";"3.19267";"8.79989";"0";"1598556188760"
"2454";"36.7106";"2.9922";"10.5791";"0.174929";"134";"0.0105135";"0.147373";"-0.168791";"2.98557";"8.46709";"0";"1598556189752"
"2455";"36.7105";"2.99229";"10.8898";"0.174929";"134";"0.0101839";"0.0187988";"0.286107";"2.66355";"8.68736";"0";"1598556190748"
"2456";"36.7105";"2.99238";"11.2697";"0.194165";"133.001";"0.0110067";"0.0299913";"-0.138864";"3.84988";"7.16225";"0";"1598556191746"
"2457";"36.7104";"2.99247";"11.4798";"0.202485";"133.999";"0.0116682";"0.0608419";"-0.205901";"2.57616";"10.0377";"0";"1598556192756"
"2458";"36.7103";"2.99256";"11.3401";"0.208087";"133.001";"0.0119375";"0.250319";"-0.852336";"2.03268";"14.4909";"0";"1598556193763"
"2459";"36.7102";"2.99265";"11.31";"0.194165";"134.998";"0.0116225";"0.206866";"0.198719";"3.18908";"8.65265";"0";"1598556194754"
"2460";"36.7102";"2.99273";"10.7204";"0.186011";"135.999";"0.0119343";"0.0223285";"0.292093";"2.90417";"10.3106";"0";"1598556195746"
"2461";"36.7101";"2.99281";"10.0603";"0.164012";"137.999";"0.0112601";"0.145891";"0.373495";"2.16077";"9.03332";"0";"1598556196740"
"2462";"36.71";"2.99288";"9.36042";"0.186011";"140.998";"0.0136483";"0.0471718";"-0.533907";"2.31639";"8.2181";"0";"1598556197751"
"2463";"36.71";"2.99295";"8.64096";"0.25807";"142";"0.0200577";"0.189414";"1.10373";"2.82396";"8.21091";"0";"1598556198747"
"2464";"36.7099";"2.993";"8.23017";"0.192094";"145.998";"0.0168199";"0.059894";"-0.60693";"2.0219";"10.4315";"0";"1598556199758"
"2465";"36.7098";"2.99305";"7.64779";"0.823286";"147.999";"0.0786926";"0.0295483";"0.0011971";"1.08338";"10.0545";"0";"1598556200741"
"2466";"36.7098";"2.99309";"5.54917";"0.434166";"147.033";"0.0549422";"0.0397764";"-0.235829";"-0.011971";"9.84017";"0";"1598556201749"
"2467";"36.7097";"2.99312";"3.12215";"0.194165";"149.012";"0.0416844";"0.0350087";"-0.0047884";"0.90022";"9.7432";"1";"1598556202835"
"2468";"36.7097";"2.99313";"1.82166";"0.202485";"146.02";"0.0738894";"0.0486436";"-0.302867";"2.54264";"9.17458";"0";"1598556203756"
"2469";"36.7097";"2.99314";"2.2179";"0.720069";"144.93";"0.226162";"0.0141943";"-4.44484";"0.137667";"10.4303";"0";"1598556204779"
"2470";"36.7097";"2.99316";"3.20912";"0.743303";"144.758";"0.14526";"0.0703042";"-1.2378";"1.74298";"7.93319";"0";"1598556205769"
"2471";"36.7097";"2.99318";"4.97934";"0.327567";"144.966";"0.0388453";"0.00682502";"0.476446";"3.14239";"8.85615";"0";"1598556206750"
"2472";"36.7096";"2.99322";"5.42961";"0.197231";"144.999";"0.0209716";"0.0296291";"-0.778116";"2.02789";"9.91559";"0";"1598556207755"
"2473";"36.7096";"2.99326";"5.43";"0.197231";"145";"0.0209884";"0.0187719";"-0.228646";"2.28766";"9.34218";"0";"1598556208745"
"2474";"36.7095";"2.99329";"5.49999";"0.197231";"142.002";"0.0205969";"0.0158898";"-0.134075";"2.01951";"10.2687";"0";"1598556209761"
"2475";"36.7095";"2.99333";"5.25039";"0.262488";"140.003";"0.0367456";"0.0416993";"0.658405";"1.98";"9.56484";"0";"1598556210752"
"2476";"36.7095";"2.99337";"5.00028";"0.230217";"139.002";"0.0308712";"0.0468344";"0.568623";"2.70545";"8.42759";"0";"1598556211736"
"2477";"36.7094";"2.9934";"5.2297";"0.245967";"139.998";"0.0241687";"0.0127924";"0.567426";"1.09056";"9.09557";"0";"1598556212749"
"2478";"36.7094";"2.99343";"2.85908";"-1";"141.154";"-1";"0.0399388";"0.47884";"1.02831";"9.90242";"1";"1598556213745"
"2479";"36.7094";"2.99345";"1.79103";"0.724224";"138.084";"0.271176";"0.0162101";"0.849942";"4.05219";"7.3083";"0";"1598556214768"
"2480";"36.7094";"2.99346";"2.77466";"0.408044";"145.479";"0.0918059";"0.0694197";"-0.0395043";"3.51708";"14.3077";"0";"1598556215757"
"2481";"36.7094";"2.99348";"4.90791";"0.65215";"140.575";"0.0824989";"0.00939467";"1.13485";"4.01986";"8.56047";"0";"1598556216766"
"2482";"36.7093";"2.99352";"6.49066";"0.704557";"145.919";"0.0695298";"0.0959682";"0.72664";"3.10049";"7.65307";"0";"1598556217774"
"2483";"36.7093";"2.99356";"7.04748";"0.738173";"152.93";"0.0687289";"0.105692";"-0.544681";"4.31675";"9.65103";"0";"1598556218755"
"2484";"36.7092";"2.99361";"7.20022";"0.862148";"142.138";"0.0843767";"0.0316181";"-2.66235";"3.00592";"8.52934";"0";"1598556219731"
"2485";"36.7091";"2.99367";"8.30108";"0.91214";"121.299";"0.0759807";"0.0366347";"-1.79924";"2.32238";"10.6446";"0";"1598556220771"
"2486";"36.7091";"2.99376";"8.39287";"0.557584";"110.033";"0.0402312";"0.152285";"3.6356";"0.296881";"12.955";"0";"1598556221758"
"2487";"36.7091";"2.99384";"8.98065";"1.24459";"118.878";"0.109878";"0.239054";"0.781707";"1.17196";"6.16627";"0";"1598556222759"
"2488";"36.709";"2.99392";"9.47441";"0.566392";"134.908";"0.0460916";"0.0553123";"0.80924";"3.12443";"8.78672";"0";"1598556223753"
"2489";"36.709";"2.994";"9.33002";"0.18868";"131.003";"0.0123933";"0.0345567";"-0.248997";"2.21942";"9.96108";"0";"1598556224747"
"2490";"36.7089";"2.99407";"8.32142";"0.262488";"131.997";"0.0238044";"0.008715";"-0.492008";"1.93212";"9.33858";"0";"1598556225750"
"2491";"36.7089";"2.99413";"6.92236";"0.29";"133.995";"0.0326502";"0.203024";"-1.8986";"1.67953";"9.70849";"0";"1598556226746"
"2492";"36.7088";"2.99418";"5.00321";"0.297321";"128.005";"0.0465878";"0.0707654";"0.565032";"1.91536";"11.0014";"0";"1598556227741"
"2493";"36.7088";"2.99421";"2.65269";"0.236008";"130.986";"0.059986";"0.0223848";"-0.551863";"1.60172";"9.10994";"1";"1598556228784"
"2494";"36.7088";"2.99422";"0.852589";"0.276586";"150.007";"0.241084";"0.0324264";"4.95121";"1.85551";"7.32985";"0";"1598556229730"
"2495";"36.7088";"2.99423";"2.7078";"0.758024";"132.207";"0.187878";"0.0792062";"2.41336";"2.15837";"8.34499";"0";"1598556230767"
"2496";"36.7088";"2.99425";"3.89926";"1.16662";"134.876";"0.208157";"0.0486848";"2.56419";"4.19464";"9.06205";"0";"1598556231753"
"2497";"36.7087";"2.99429";"6.10508";"1.05802";"133.298";"0.101253";"0.0125869";"0.0371101";"4.53462";"7.53814";"0";"1598556232757"
"2498";"36.7087";"2.99435";"9.07164";"0.982293";"130.099";"0.0713515";"0.0226726";"1.35272";"2.13084";"8.15944";"0";"1598556233735"
"2499";"36.7086";"2.99444";"9.05988";"0.424382";"128.007";"0.0300543";"0.0493914";"-0.100556";"4.16112";"9.22246";"0";"1598556234742"
"2500";"36.7086";"2.99453";"10.9018";"0.854283";"128.032";"0.0551038";"0.0775441";"-0.669179";"4.30956";"7.72369";"0";"1598556235751"
"2501";"36.7085";"2.99464";"12.0239";"1.17388";"126.085";"0.0785912";"0.0487782";"-0.252588";"2.61926";"9.58519";"0";"1598556236754"
"2502";"36.7084";"2.99475";"12.3976";"0.474236";"124.01";"0.0297673";"0.0427779";"1.80762";"0.899023";"9.36971";"0";"1598556237739"
"2503";"36.7084";"2.99487";"12.4698";"0.21095";"122.002";"0.0104959";"0.0257366";"0.0035913";"1.59334";"8.27556";"0";"1598556238746"
"2504";"36.7083";"2.99499";"12.2904";"0.260768";"122.998";"0.0136884";"0.118837";"-0.432153";"2.65038";"7.15268";"0";"1598556239739"
"2505";"36.7083";"2.99511";"11.5307";"0.222036";"120.001";"0.0127487";"0.108598";"-0.184354";"2.03268";"9.92636";"0";"1598556240734"
"2506";"36.7082";"2.99522";"11.0611";"0.266271";"121.996";"0.0154335";"0.0516111";"-0.950498";"2.38103";"9.04769";"0";"1598556241746"
"2507";"36.7082";"2.99532";"10.7108";"0.280179";"122.997";"0.0169132";"0.128122";"-2.33435";"2.28646";"9.35893";"0";"1598556242745"
"2508";"36.7081";"2.99542";"10.6596";"0.216333";"118.003";"0.0133285";"0.11586";"-1.25336";"2.56539";"9.52533";"0";"1598556243742"
"2509";"36.7081";"2.99553";"9.62108";"0.202485";"116.998";"0.0139683";"0.0345823";"-0.685939";"1.6496";"8.55209";"0";"1598556244778"
"2510";"36.708";"2.99562";"8.52329";"0.319061";"117.991";"0.023058";"0.100044";"-1.13964";"1.09894";"10.4351";"0";"1598556245775"
"2511";"36.708";"2.99569";"7.11365";"1.02616";"116.891";"0.101927";"0.143486";"-1.28569";"0.732626";"11.3988";"0";"1598556246743"
"2512";"36.708";"2.99574";"3.10772";"0.5";"115.828";"0.110468";"0.0249988";"-0.733823";"0.184354";"10.738";"1";"1598556247775"
"2513";"36.708";"2.99576";"1.18296";"0.962133";"115.108";"0.329765";"0.00135382";"-0.365116";"4.4987";"8.38928";"0";"1598556248754"
