"a";"laltitude";"longitude";"speed";"speedAcc";"direction";"directAcc";"vilocity";"x";"y";"z";"mark";"created_at"
"350";"35.647";"-0.704147";"0";"0";"0";"0";"0.0848546";"-2.08535";"6.56011";"6.31112";"0";"1598521073699"
"351";"35.6502";"-0.703097";"21.23";"0";"45";"0";"0.210002";"0.0933739";"6.79714";"6.96952";"0";"1598521124690"
"352";"35.6503";"-0.703002";"5.57061";"0";"44.9854";"0";"0.0138193";"-0.0526724";"6.30872";"8.57603";"0";"1598521125589"
"353";"35.6504";"-0.702912";"10.1316";"0";"45.0404";"0";"0.0196211";"-0.136469";"6.43083";"6.6487";"0";"1598521126221"
"354";"35.6505";"-0.702731";"15.9175";"0";"45.7941";"0";"0.144031";"-1.04148";"6.2776";"6.66306";"0";"1598521127256"
"355";"35.6506";"-0.702545";"20.0416";"0";"45.6188";"0";"0.0651924";"-1.02232";"5.83228";"6.29914";"0";"1598521128205"
"356";"35.6508";"-0.702361";"22.139";"0";"44.8026";"0";"0.0985557";"-0.349553";"6.22253";"5.14753";"0";"1598521129190"
"357";"35.651";"-0.702182";"22.2091";"0";"44.3432";"0";"0.0900938";"-0.311246";"6.52181";"6.4404";"0";"1598521130241"
"358";"35.6511";"-0.702013";"21.7959";"0";"44.8052";"0";"0.0695012";"-1.29766";"7.0198";"6.66546";"0";"1598521131215"
"359";"35.6512";"-0.701849";"21.0435";"0";"44.8172";"0";"0.0479119";"-1.26174";"9.2919";"-0.167594";"0";"1598521132233"
"360";"35.6514";"-0.701691";"20.7051";"0";"44.9571";"0";"0.090531";"-2.32716";"8.56167";"-2.43011";"0";"1598521133213"
"361";"35.6515";"-0.701533";"20.3903";"0";"44.6848";"0";"0.00737288";"-1.08218";"11.904";"-1.13485";"0";"1598521134212"
"362";"35.6516";"-0.701375";"20.3355";"0";"44.7263";"0";"0.292644";"2.34153";"11.1953";"-1.20668";"0";"1598521135239"
"363";"35.6517";"-0.701214";"20.3242";"0";"45.0609";"0";"0.111129";"-0.859518";"9.14106";"0.0790087";"0";"1598521136237"
"364";"35.6519";"-0.701051";"20.4794";"0";"45.3737";"0";"0.0422611";"-0.481235";"9.80904";"1.30484";"0";"1598521137221"
"365";"35.652";"-0.700886";"20.6406";"0";"46.1183";"0";"0.137454";"-2.45885";"11.6478";"2.14281";"0";"1598521138190"
"366";"35.6521";"-0.700719";"20.4577";"0";"45.9301";"0";"0.102411";"-1.32399";"9.06205";"0.363919";"0";"1598521139229"
"367";"35.6523";"-0.700557";"20.2012";"0";"45.6327";"0";"0.0416237";"-0.682347";"8.837";"0.136469";"0";"1598521140236"
"368";"35.6524";"-0.7004";"20.2387";"0";"45.627";"0";"0.0170707";"-0.567426";"8.27197";"0.56982";"0";"1598521141197"
"369";"35.6525";"-0.700244";"19.7817";"0";"45.2328";"0";"0.0691237";"-1.04866";"9.2488";"1.652";"0";"1598521142201"
"370";"35.6526";"-0.700094";"18.979";"0";"45.1892";"0";"0.0878275";"-1.85551";"10.3645";"0.584185";"0";"1598521143264"
"371";"35.6527";"-0.69995";"18.8118";"0";"45.3414";"0";"0.05022";"-1.33357";"9.20331";"1.70707";"0";"1598521144218"
"372";"35.6529";"-0.699807";"18.847";"0";"44.3449";"0";"0.141145";"-1.20907";"9.08839";"4.29759";"0";"1598521145197"
"373";"35.653";"-0.699664";"18.4365";"0";"43.3606";"0";"0.0515704";"-0.229843";"8.51618";"2.48279";"0";"1598521146233"
"374";"35.6531";"-0.69953";"18.2404";"0";"42.0574";"0";"0.0676794";"-0.823605";"8.92798";"2.7246";"0";"1598521147263"
"375";"35.6532";"-0.6994";"18.4759";"0";"40.6282";"0";"0.0176086";"-0.890643";"9.15303";"3.57454";"0";"1598521148230"
"376";"35.6534";"-0.699272";"18.3707";"0";"38.8812";"0";"0.0775514";"-0.392649";"9.4978";"4.05578";"0";"1598521149230"
"377";"35.6535";"-0.699151";"18.511";"0";"37.5208";"0";"0.0293974";"-0.54109";"9.35893";"4.09169";"0";"1598521150199"
"378";"35.6536";"-0.699032";"18.2973";"0";"35.9727";"0";"0.232125";"-0.462081";"10.4555";"4.63996";"0";"1598521151228"
